"id","timestamp","pmv","ppd","co2","pm25","pm10","temp","hr","voc","co","no2","c2h5ch","idnodo"
5616387,2022-06-29 14:43:00,0.83,19.0,708.0,3.4,10.6,26.9,57.1,20.0,1.93,48.0,113.0,fdba37
5616367,2022-06-29 14:42:00,0.83,19.0,708.0,3.4,12.7,26.9,57.2,20.0,1.95,48.0,113.0,fdba37
5616347,2022-06-29 14:41:00,0.83,19.0,708.0,3.3,13.0,26.9,57.3,20.0,1.9000000000000001,50.0,112.0,fdba37
5616327,2022-06-29 14:40:00,0.83,20.0,708.0,3.6,13.8,26.9,57.4,20.0,1.92,50.0,113.0,fdba37
5616307,2022-06-29 14:39:00,0.83,19.0,708.0,3.5,12.7,26.9,57.2,20.0,1.9100000000000001,49.0,113.0,fdba37
5616287,2022-06-29 14:38:00,0.83,20.0,708.0,3.4,10.9,26.9,57.5,20.0,1.8900000000000001,49.0,112.0,fdba37
5616267,2022-06-29 14:37:00,0.83,19.0,708.0,3.2,10.7,26.9,57.1,20.0,1.94,50.0,113.0,fdba37
5616247,2022-06-29 14:36:00,0.83,20.0,708.0,3.2,9.5,26.9,57.4,20.0,1.8800000000000001,50.0,113.0,fdba37
5616227,2022-06-29 14:35:00,0.83,20.0,708.0,3.8,11.7,26.9,57.5,20.0,1.94,50.0,112.0,fdba37
5616207,2022-06-29 14:34:00,0.83,19.0,708.0,3.3,14.1,26.9,57.3,20.0,1.92,50.0,112.0,fdba37
5616187,2022-06-29 14:33:00,0.83,19.0,708.0,3.6,11.1,26.9,57.3,20.0,1.9100000000000001,50.0,112.0,fdba37
5616167,2022-06-29 14:32:00,0.83,19.0,708.0,0.0,-1.0,26.9,57.3,20.0,1.9000000000000001,49.0,112.0,fdba37
5616147,2022-06-29 14:31:00,0.83,19.0,708.0,0.0,-1.0,26.9,57.3,19.0,1.8900000000000001,49.0,112.0,fdba37
5616127,2022-06-29 14:30:00,0.86,21.0,708.0,3.4,12.4,27.0,57.4,20.0,1.93,49.0,113.0,fdba37
5616107,2022-06-29 14:29:00,0.86,21.0,708.0,3.6,11.8,27.0,57.3,20.0,1.92,50.0,113.0,fdba37
5616087,2022-06-29 14:28:00,0.83,19.0,708.0,3.6,12.7,26.9,57.2,20.0,1.8800000000000001,49.0,113.0,fdba37
5616067,2022-06-29 14:27:00,0.83,20.0,708.0,3.5,12.8,26.9,57.4,20.0,1.8900000000000001,50.0,113.0,fdba37
5616047,2022-06-29 14:26:00,0.83,20.0,708.0,3.5,14.6,26.9,57.4,20.0,1.93,50.0,113.0,fdba37
5616027,2022-06-29 14:25:00,0.83,20.0,708.0,0.0,-1.0,26.9,57.7,20.0,1.93,50.0,113.0,fdba37
5616007,2022-06-29 14:23:00,0.83,20.0,708.0,3.7,14.6,26.9,57.4,20.0,1.94,50.0,113.0,fdba37
5615987,2022-06-29 14:22:00,0.83,19.0,708.0,3.7,14.2,26.9,57.2,20.0,1.92,50.0,113.0,fdba37
5615967,2022-06-29 14:21:00,0.83,19.0,708.0,3.3,11.9,26.9,57.3,20.0,1.9100000000000001,50.0,113.0,fdba37
5615947,2022-06-29 14:20:00,0.83,19.0,708.0,3.3,13.9,26.9,57.1,20.0,1.93,51.0,113.0,fdba37
5615927,2022-06-29 14:19:00,0.83,19.0,708.0,3.3,11.0,26.9,57.1,19.0,1.9000000000000001,50.0,113.0,fdba37
5615907,2022-06-29 14:18:00,0.83,19.0,708.0,3.1,10.5,26.9,57.2,20.0,1.94,50.0,113.0,fdba37
5615887,2022-06-29 14:17:00,0.83,19.0,708.0,3.2,13.3,26.9,57.1,20.0,1.9000000000000001,50.0,113.0,fdba37
5615867,2022-06-29 14:16:00,0.83,19.0,708.0,3.4,10.8,26.9,57.3,20.0,1.84,49.0,112.0,fdba37
5615847,2022-06-29 14:15:00,0.83,20.0,708.0,3.3,9.5,26.9,57.4,20.0,1.85,49.0,112.0,fdba37
5615827,2022-06-29 14:14:00,0.83,20.0,708.0,3.4,11.9,26.9,57.9,19.0,1.85,49.0,112.0,fdba37
5615807,2022-06-29 14:13:00,0.83,19.0,708.0,3.3,11.4,26.9,57.3,20.0,1.85,49.0,112.0,fdba37
5615787,2022-06-29 14:12:00,0.83,20.0,708.0,3.0,11.6,26.9,57.4,20.0,1.83,48.0,112.0,fdba37
5615767,2022-06-29 14:11:00,0.83,20.0,708.0,3.5,12.8,26.9,57.4,20.0,1.86,49.0,113.0,fdba37
5615747,2022-06-29 14:10:00,0.83,19.0,708.0,3.4,11.0,26.9,57.3,20.0,1.8800000000000001,49.0,113.0,fdba37
5615727,2022-06-29 14:09:00,0.83,19.0,708.0,3.4,12.1,26.9,57.1,20.0,1.84,50.0,112.0,fdba37
5615707,2022-06-29 14:08:00,0.83,20.0,708.0,3.5,14.7,26.9,57.4,20.0,1.85,49.0,112.0,fdba37
5615687,2022-06-29 14:07:00,0.83,20.0,708.0,0.0,-1.0,26.9,57.4,20.0,1.9000000000000001,50.0,113.0,fdba37
5615667,2022-06-29 14:06:00,0.83,19.0,708.0,0.0,-1.0,26.9,57.3,20.0,1.9100000000000001,50.0,113.0,fdba37
5615647,2022-06-29 14:05:00,0.83,20.0,708.0,3.2,9.3,26.9,57.4,20.0,1.87,50.0,112.0,fdba37
5615627,2022-06-29 14:04:00,0.83,19.0,708.0,3.1,8.1,26.9,57.3,20.0,1.84,50.0,112.0,fdba37
5615607,2022-06-29 14:03:00,0.83,19.0,708.0,3.4,11.6,26.9,57.0,20.0,1.86,50.0,112.0,fdba37
5615587,2022-06-29 14:02:00,0.8,18.0,708.0,3.6,12.6,26.8,57.2,20.0,1.8800000000000001,50.0,112.0,fdba37
5615567,2022-06-29 14:01:00,0.83,20.0,708.0,3.4,12.8,26.9,57.6,20.0,1.8800000000000001,49.0,112.0,fdba37
5615547,2022-06-29 13:59:00,0.8,18.0,708.0,0.0,-1.0,26.8,57.2,19.0,1.9000000000000001,50.0,112.0,fdba37
5615527,2022-06-29 13:58:00,0.83,20.0,708.0,3.3,10.7,26.9,57.4,20.0,1.87,50.0,112.0,fdba37
5615507,2022-06-29 13:57:00,0.83,19.0,708.0,3.4,12.9,26.9,57.2,19.0,1.86,50.0,112.0,fdba37
